item_id,title,author_last,author_first,gr_id,cover_img_url
5821,the tiny seed,carle, eric ,241074,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5822,bernice the barnacle,ada, alma flor ,26892078,https://images.gr-assets.com/books/1451590616m/26892078.jpg
5823,spider man and the movie mystery,alexander, heather,23021,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5824,if you take a pencil ,testa, fulvio ,3533696,https://images.gr-assets.com/books/1320489523m/3533696.jpg
5825,the house on east 88th street ,waber, bernard ,528659,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5826,samantha,walsh, ellen stoll ,508208,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5827,the king who rained,gwynne, fred ,690442,https://images.gr-assets.com/books/1316738643m/690442.jpg
5828,where the grass is green and the girls are pretty,weisberger, lauren,24959571,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5829,pancakes pancakes ,carle, eric,364062,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5830,the secret birthday message ,carle, eric ,628205,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5831,your dog plays hockey ,schulz, charles m ,208678,https://images.gr-assets.com/books/1429348867m/208678.jpg
5832,ill be home soon snoopy,schulz, charles m ,18249470,https://images.gr-assets.com/books/1375042770m/18249470.jpg
5833,owly,thaler, mike,196924,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5834,the ant that wouldnt work,allen, george a ,317341,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5835,how zinnia got her name,barker, cicely mary ,1107543,https://images.gr-assets.com/books/1391282872m/1107543.jpg
5836,boomer goes to school,mcgeorge, constance w ,34789,https://images.gr-assets.com/books/1404580830m/34789.jpg
5837,the devil wears prada,weisberger, lauren,5139,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5838,tano binti two chimpanzees return to the wild,davolls, andy ,25667918,https://images.gr-assets.com/books/1433804020m/25667918.jpg
5839,duck soup,urbanovic, jackie ,493508,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5840,santa cows,edens, cooper ,815760,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5841,runya the fire fairy,lindner, simone ,28442764,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5842,star of the week,saltzberg, barney ,22825690,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5843,my buddy,osofsky, audrey ,13589133,https://images.gr-assets.com/books/1337638186m/13589133.jpg
5844,its the first day of school ,schulz, charles,17304221,https://images.gr-assets.com/books/1359475179m/17304221.jpg
5845,elizabeth and larry ,sadler, marilyn ,22945113,https://images.gr-assets.com/books/1408394720m/22945113.jpg
5846,mrs mcgees coconut,zobel nolan, allia ,1608417,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5847,clink,dipucchio, kelly s ,8731327,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5848,the most magnificent thing,spires, ashley,10494576,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5849,schools first day of school,rex, adam ,25689022,https://images.gr-assets.com/books/1442849331m/25689022.jpg
5850,very hairy bear,schertle, alice ,1776588,https://images.gr-assets.com/books/1328833244m/1776588.jpg
5851,the school bus,parent, nancy,110959,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5852,martha the movie mouse ,lobel, arnold ,296238,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5853,talk to me 12 24 mo kit ,anthony, michelle,10844680,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5854,kick the ball marcie ,schulz, charles m ,9266787,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5855,hensel and gretel ninja chicks,schwartz, corey rosen,18242996,https://images.gr-assets.com/books/1374769969m/18242996.jpg
5856,marvelous mattie how margaret e knight became an inventor,mccully, emily arnold ,10482504,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5857,journey to the orange islands,west, tracey,5768912,https://images.gr-assets.com/books/1358939179m/5768912.jpg
5858,ant man the junior novel,wyatt, chris,168587,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5859,monkey do ,ahlberg, allan ,746296,https://images.gr-assets.com/books/1439498320m/746296.jpg
5860,three little lambs somewhere,amundson, susan,259764,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5861,wild cherrys secret ,barker, cicely mary ,5278069,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5862,pok mon adventures,kusaka, hidenori,17316521,https://images.gr-assets.com/books/1384113220m/17316521.jpg
5863,the day nobody shared care bears,parent, nancy,34227293,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5864,the legend of spookley the square pumpkin,troiano, joe ,6984102,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5865,dinosaur bob and his adventures with the family lazardo ,joyce, william,555205,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5866,the house in the cerulean sea,klune, tj ,17934610,https://images.gr-assets.com/books/1372036910m/17934610.jpg
5867,hop on pop audiobook kit,seuss,,206962,https://images.gr-assets.com/books/1327947739m/206962.jpg
5868,the mystery of magillicuddys gold,walsh, sheila,15015218,https://images.gr-assets.com/books/1361195647m/15015218.jpg
5869,i am every good thing,barnes, derrick,351652,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5870,when jessie came across the sea,hest, amy ,1717287,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5871,crictor,ungerer, tomi,1097582,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5872,bears ,kalman, bobbie,12336489,https://images.gr-assets.com/books/1312860475m/12336489.jpg
5873,bears,lukas, catherine ,12336489,https://images.gr-assets.com/books/1312860475m/12336489.jpg
5874,a childrens book about being rude,berry, joy wilt ,25378574,https://images.gr-assets.com/books/1429306054m/25378574.jpg
5875,my stomach,korb, rena b ,375894,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5876,antics an alphabetical anthology,hepworth, catherine ,989199,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5877,five little elves,yaccarino, dan,28269953,https://images.gr-assets.com/books/1452115554m/28269953.jpg
5878,the dinosaur that pooped christmas ,fletcher, tom,15748663,https://images.gr-assets.com/books/1391768028m/15748663.jpg
5879,shadows are about ,paul, ann whitford ,17465456,https://images.gr-assets.com/books/1480118197m/17465456.jpg
5880,the legend of zelda ,himekawa, akira,3451949,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5881,honeybee the busy life of apis mellifera,fleming, candace,506636,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5882,george and martha tons of fun ,marshall, james,833535,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5883,everland ,spinale, wendy,26085520,https://images.gr-assets.com/books/1444335194m/26085520.jpg
5884,wherever you are my love will find you,tillman, nancy,8079108,https://images.gr-assets.com/books/1317792358m/8079108.jpg
5885,follow those zebras solving a migration mystery,markle, sandra,15812153,https://images.gr-assets.com/books/1355908659m/15812153.jpg
5886,the five dog night,christelow, eileen,10189558,https://images.gr-assets.com/books/1327896424m/10189558.jpg
5887,bonnies first day of school,katschke, judy,25689022,https://images.gr-assets.com/books/1442849331m/25689022.jpg
5888,we had a picnic this sunday past,woodson, jacqueline ,134037,https://images.gr-assets.com/books/1391640682m/134037.jpg
5889,what star is this ,slate, joseph ,3167025,https://images.gr-assets.com/books/1356180720m/3167025.jpg
5890,counting on calico,tildes, phyllis limbacher ,29506110,https://images.gr-assets.com/books/1457972202m/29506110.jpg
5891,umberland,spinale, wendy,29351209,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5892,the night before mothers day,wing, natasha ,1089687,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5893,robbie rabbit and the little ones,sykes,julie,8471012,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5894,ill be with you always,tada, joni eareckson ,834493,https://images.gr-assets.com/books/1320438376m/834493.jpg
5895,animal adventures backpack ,von kitzing, constanze,371033,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5896,katys surprise,perle, ruth lerner ,36313972,https://images.gr-assets.com/books/1506660754m/36313972.jpg
5897,uncle henry aunt henriettas honeymoon ,rubel, nicole ,1333213,https://images.gr-assets.com/books/1344266001m/1333213.jpg
5898,educated a memoir,westover, tara,318123,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5899,the completed hickory dickory dock,aylesworth, jim ,571251,https://images.gr-assets.com/books/1328876007m/571251.jpg
5900,lucky i have my umbrella,ayers, beryl,12383443,https://images.gr-assets.com/books/1343235296m/12383443.jpg
5901,pinkalicious tickled pink,kann, victoria ,7516739,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5902,sleeping bunny,keller, emily ,890686,https://images.gr-assets.com/books/1320508746m/890686.jpg
5903,the way i feel,cain, janan ,8769,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5904,does frankenstein get hungry ,solimine, john,59755,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5905,can you find jesus introducing your child to the gospel,gallery, phillip d ,50009,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5906,take heart my child a mothers dream,earhardt, ainsley,384758,https://images.gr-assets.com/books/1413161645m/384758.jpg
5907,lana swims north,scott, lisa ann,17406142,https://images.gr-assets.com/books/1361471750m/17406142.jpg
5908,follow the moon home a tale of one idea twenty kids and a hundred sea turtles,cousteau, philippe,26866738,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5909,the kindness quilt,wallace, nancy elizabeth ,22929661,https://images.gr-assets.com/books/1411667218m/22929661.jpg
5910,chopper saves the day,schaefer, elizabeth,13330700,https://images.gr-assets.com/books/1333474695m/13330700.jpg
5911,sylvester and the magic pebble ,steig, william,457762,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5912,the book that jack wrote,scieszka, jon ,228518,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5913,window music,suen, anastasia ,1401164,https://images.gr-assets.com/books/1278805123m/1401164.jpg
5914,whale of a story,davis, buddy ,27209385,https://images.gr-assets.com/books/1453059696m/27209385.jpg
5915,shanghai girls a novel,see, lisa ,7876197,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5916,the sign of the seahorse,base, graeme,144004,https://images.gr-assets.com/books/1380018426m/144004.jpg
5917,the immune system,derkins, susie ,24833292,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5918,what mary jo shared,udry, janice may ,34227293,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5919,clifford the champion,bridwell, norman ,509957,https://images.gr-assets.com/books/1328533004m/509957.jpg
5920,jaspers day,parker, marjorie,18215119,https://images.gr-assets.com/books/1374210090m/18215119.jpg
5921,peace baby ,ashman, linda ,60213,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5922,bill and pete go down the nile,de paola, tomie ,17824624,https://images.gr-assets.com/books/1366554689m/17824624.jpg
5923,marvel,keast, jennifer h ,21458599,https://images.gr-assets.com/books/1394757476m/21458599.jpg
5924,tsunami alert ,walker, niki,24465094,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5925,theres nothing to do ,stevenson, james,669600,https://images.gr-assets.com/books/1314949727m/669600.jpg
5926,the best friend,stine, r l ,32681442,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5927,10th anniversary,patterson, james,9436746,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5928,a cat of your own,richards, dorothy silkstone,972879,https://images.gr-assets.com/books/1426891422m/972879.jpg
5929,be careful what you wish for ,stine, r l ,8373844,https://images.gr-assets.com/books/1391123883m/8373844.jpg
5930,17th suspect,patterson, james ,1226224,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5931,15th affair,patterson, james,25613617,https://images.gr-assets.com/books/1444918177m/25613617.jpg
5932,bedeviled ,defalco, tom,26135461,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5933,spider girl legacy in black and white,defalco, tom,833312,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5934,choices,defalco, tom ,17838330,https://images.gr-assets.com/books/1366779923m/17838330.jpg
5935,16th seduction,patterson, james,30079418,https://images.gr-assets.com/books/1480354557m/30079418.jpg
5936,the encyclopedia of the cat,sayer, angela ,259655,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5937,little cats ,kalman, bobbie,2094825,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5938,attention deficit disorder,sheen, barbara ,341716,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5939,the 18th abduction,patterson, james,1573389,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5940,the 19th christmas,patterson, james,2586771,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5941,the 20th victim,patterson, james,11907,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5942,aspca complete cat care manual,edney, a t b ,13434077,https://images.gr-assets.com/books/1330838987m/13434077.jpg
5943,a darkness more than night a novel,connelly, michael,13131875,https://images.gr-assets.com/books/1344393474m/13131875.jpg
5944,lost light a novel,connelly, michael,18170297,https://images.gr-assets.com/books/1410806013m/18170297.jpg
5945,the narrows a novel,connelly, michael,13594352,https://images.gr-assets.com/books/1339598013m/13594352.jpg
5946,the closers,connelly, michael,12349148,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5947,echo park a novel,connelly, michael,6570142,https://images.gr-assets.com/books/1421655590m/6570142.jpg
5948,the overlook a novel,connelly, michael,1430431,https://images.gr-assets.com/books/1290019527m/1430431.jpg
5949,nine dragons a novel,connelly, michael,27400172,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5950,the drop a novel,connelly, michael,21920693,https://images.gr-assets.com/books/1406509163m/21920693.jpg
5951,the black box a novel,connelly, michael,18232133,https://images.gr-assets.com/books/1384235965m/18232133.jpg
5952,riddles and more riddles ,cerf, bennett,20661741,https://images.gr-assets.com/books/1391188345m/20661741.jpg
5953,dark watch,cussler, clive,13151505,https://images.gr-assets.com/books/1332530976m/13151505.jpg
5954,corsair a novel of the oregon files,cussler, clive,3755222,https://images.gr-assets.com/books/1336264464m/3755222.jpg
5955,beatrice doesnt want to,numeroff, laura joffe ,1296265,https://images.gr-assets.com/books/1320404915m/1296265.jpg
5956,ruby the copycat ,rathmann, peggy ,886410,https://images.gr-assets.com/books/1360058047m/886410.jpg
5957,parakeets,moustaki, nikki,6068557,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5958,the burning room a novel,connelly, michael,108567,https://images.gr-assets.com/books/1309283496m/108567.jpg
5959,the wrong side of goodbye a novel,connelly, michael,25659563,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5960,the lincoln lawyer a novel,connelly, michael,31690945,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5961,the poet,connelly, michael,76868,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5962,the everlasting cat,kirk, mildred ,603387,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5963,the complete idiots guide to living with a cat,janik, carolyn ,430171,https://images.gr-assets.com/books/1355872423m/430171.jpg
5964,fair warning,connelly, michael,1205751,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5965,the scarecrow a novel,connelly, michael,7027072,https://images.gr-assets.com/books/1332070742m/7027072.jpg
5966,the night fire,connelly, michael,30037277,https://images.gr-assets.com/books/1470028781m/30037277.jpg
5967,the late show,connelly, michael,34563722,https://images.gr-assets.com/books/1496248889m/34563722.jpg
5968,today is monday,carle, eric,394771,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5969,dark sacred night,connelly, michael,18166863,https://images.gr-assets.com/books/1384017209m/18166863.jpg
5970,old shell new shell a coral reef tale,ward, helen,409142,https://images.gr-assets.com/books/1320527407m/409142.jpg
5971,helen keller courage in the dark,hurwitz, johanna,136206,https://images.gr-assets.com/books/1360057618m/136206.jpg
5972,cat mouse a novel,patterson, james,46285,https://images.gr-assets.com/books/1328697700m/46285.jpg
5973,pop goes the weasel,patterson, james,13143,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5974,roses are red a novel,patterson, james,79378,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5975,all about sam,lowry, lois,384644,https://images.gr-assets.com/books/1403189007m/384644.jpg
5976,flat stanley,brown, jeff,348564,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5977,bearded dragon ,mazorlig, tom ,13537536,https://images.gr-assets.com/books/1336277264m/13537536.jpg
5978,minecraft redstone handbook,farwell, nick,18371567,https://images.gr-assets.com/books/1387411058m/18371567.jpg
5979,minecraft combat handbook,milton, stephanie,18371567,https://images.gr-assets.com/books/1387411058m/18371567.jpg
5980,popular persians,scheunemann, pam,237794,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5981,amphibians their care and keeping,grenard, steve ,21088,https://images.gr-assets.com/books/1403397157m/21088.jpg
5982,dancing with cats,silver, burton ,18583383,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5983,violets are blue a novel,patterson, james,654638,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5984,the little red hen,garner, alan,401732,https://images.gr-assets.com/books/1309198637m/401732.jpg
5985,what to expect when you use the potty,murkoff, heidi eisenberg ,8036446,https://images.gr-assets.com/books/1392912251m/8036446.jpg
5986,hey duck ,bramsen, carin ,47575,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5987,cliffords first christmas,bridwell, norman ,1294846,https://images.gr-assets.com/books/1328835775m/1294846.jpg
5988,the biggest snowball of all,moncure, jane belk ,1804968,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5989,the first day of winter,fleming, denise,17304221,https://images.gr-assets.com/books/1359475179m/17304221.jpg
5990,the little engine that could ,piper, watty,824204,https://images.gr-assets.com/books/1352736875m/824204.jpg
5991,journey,becker, aaron,59845,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5992,just go to bed,mayer, mercer,921651,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5993,hush a thai lullaby,ho, minfong ,22206,https://images.gr-assets.com/books/1327268513m/22206.jpg
5994,the hello goodbye window,juster, norton,16963,https://images.gr-assets.com/books/1327894695m/16963.jpg
5995,one frog too many ,mayer, mercer,386229,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5996,frog where are you ,mayer, mercer,15806991,https://images.gr-assets.com/books/1355074165m/15806991.jpg
5997,a boy a dog a frog and a friend,mayer, mercer,654093,https://images.gr-assets.com/books/1311705189m/654093.jpg
5998,just a special thanksgiving,mayer, mercer,6418,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5999,mr gumpys outing,burningham, john,999371,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6000,harold and the purple crayon,johnson, crockett,98573,https://images.gr-assets.com/books/1327390957m/98573.jpg
6001,blue galoshes in spring gods wonderful world of seasons,palmer, glenda,10487713,https://images.gr-assets.com/books/1360571398m/10487713.jpg
6002,hopper hunts for spring,pfister, marcus ,402910,https://images.gr-assets.com/books/1365526350m/402910.jpg
6003,the story of easter read and share,ellis, gwen ,1561219,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6004,over in the meadow,galdone, paul,137003,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6005,doras sleepover,bergen, lara,2037879,https://images.gr-assets.com/books/1312005008m/2037879.jpg
6006,growing vegetable soup,ehlert, lois ,1717864,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6007,feathers for lunch,ehlert, lois ,272334,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6008,what grandmas do best what grandpas do best,numeroff, laura joffe ,776391,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6009,pinkalicious tutu rrific,kann, victoria,731804,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6010,all is fair when we share,poth, karen ,285844,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6011,the gym day winner,maccarone, grace ,113138,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6012,the great toy escape,richards, kitty ,107406,https://images.gr-assets.com/books/1354746709m/107406.jpg
6013,soccer game ,maccarone, grace ,153774,https://images.gr-assets.com/books/1320408005m/153774.jpg
6014,sharing time troubles,maccarone, grace,256279,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6015,amelia bedelia,parish, peggy ,774001,https://images.gr-assets.com/books/1353400157m/774001.jpg
6016,the trouble with mom,cole, babette ,10785526,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6017,the berenstain bears are superbears ,berenstain, mike,310070,https://images.gr-assets.com/books/1344369113m/310070.jpg
6018,ivan the remarkable true story of the shopping mall gorilla,applegate, katherine,20256610,https://images.gr-assets.com/books/1391340074m/20256610.jpg
6019,patterns at the zoo,davis, bela,4033199,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6020,ten little hippos,mccarthy, bobette ,815985,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6021,penguins,pichon, liz ,4161815,https://images.gr-assets.com/books/1328840086m/4161815.jpg
6022,rabbits perfect party,kidd, ronald ,82599,https://images.gr-assets.com/books/1344739399m/82599.jpg
6023,three happy birthdays,caseley, judith,34533277,https://images.gr-assets.com/books/1489260879m/34533277.jpg
6024,fancy nancy fancy day in room 1 a,oconnor, jane,426625,https://images.gr-assets.com/books/1376473636m/426625.jpg
6025,rumble in the jungle,andreae, giles,20726924,https://images.gr-assets.com/books/1395183969m/20726924.jpg
6026,julias house for lost creatures,hatke, ben,20388087,https://images.gr-assets.com/books/1393067060m/20388087.jpg
6027,stuck in the mud short u,lee, quinlan b ,11211540,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6028,strange and amazing insects,knight, kathryn ,298381,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6029,island boy,cooney, barbara,334805,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6030,sweet briar goes to school,wilson, karma ,4346079,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6031,eloise and the very secret room,thompson, kay,782854,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6032,the girl who never made mistakes,pett, mark ,11526654,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6033,dora takes a hike long i,lee, quinlan b ,27833803,https://images.gr-assets.com/books/1453943606m/27833803.jpg
6034,adam raccoon and the flying machine,keane, glen,6346036,https://images.gr-assets.com/books/1320457125m/6346036.jpg
6035,happy halloween little critter ,mayer, mercer,386323,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6036,my loose tooth,krensky, stephen,10830941,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6037,halloween hustle,gunnufson, charlotte,28083494,https://images.gr-assets.com/books/1479245865m/28083494.jpg
6038,wise old owls halloween adventure,kraus, robert,175529,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6039,if youre a monster and you know it,emberley, rebecca ,868266,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6040,the story of spider man,macri, thomas ,23021,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6041,walpole,hoff, syd,6068557,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6042,the first four years cd ,wilder, laura ingalls,8296,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6043,sea turtles,furstinger, nancy,12140536,https://images.gr-assets.com/books/1320563854m/12140536.jpg
6044,the authoritative calvin and hobbes a calvin and hobbes treasury,watterson, bill ,43070,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6045,henry and ribsy,cleary, beverly ,244338,https://images.gr-assets.com/books/1395612418m/244338.jpg
